SIM1,SI,SIP1
0.0118397099327179,0.0180003853378704,0.0114229767341064
0.0180003853378704,0.0114229767341064,0.0174564595023297
0.0114229767341064,0.0174564595023297,0.0194420837483775
0.0174564595023297,0.0194420837483775,0.0135204473321326
0.0194420837483775,0.0135204473321326,0.0167537891447792
0.0135204473321326,0.0167537891447792,0.0183283442233438
0.0167537891447792,0.0183283442233438,0.0139106040249215
0.0183283442233438,0.0139106040249215,0.0231663985201276
0.0139106040249215,0.0231663985201276,0.0140947356985738
0.0231663985201276,0.0140947356985738,0.023619728091671
0.0140947356985738,0.023619728091671,0.0187486548063302
0.023619728091671,0.0187486548063302,0.011923385918089
0.0187486548063302,0.011923385918089,0.0208835333470958
0.011923385918089,0.0208835333470958,0.0174521237856126
0.0208835333470958,0.0174521237856126,0.0208936477521153
0.0174521237856126,0.0208936477521153,0.0443977940537861
0.0208936477521153,0.0443977940537861,0.0241820129508133
0.0443977940537861,0.0241820129508133,0.0210197706768378
0.0241820129508133,0.0210197706768378,0.0278979667982504
0.0210197706768378,0.0278979667982504,0.0182199761548707
0.0278979667982504,0.0182199761548707,0.0205181765558846
0.0182199761548707,0.0205181765558846,0.0129036144358599
0.0205181765558846,0.0129036144358599,0.0240526811837715
0.0129036144358599,0.0240526811837715,0.0110163008577755
0.0240526811837715,0.0110163008577755,0.00704907495531319
0.0110163008577755,0.00704907495531319,0.022402426416501
0.00704907495531319,0.022402426416501,0.0175811457295805
0.022402426416501,0.0175811457295805,0.0171229862450931
0.0175811457295805,0.0171229862450931,0.0240167629550989
0.0171229862450931,0.0240167629550989,0.0196921003866033
0.0240167629550989,0.0196921003866033,0.0127059298435355
0.0196921003866033,0.0127059298435355,0.0210471425189037
0.0127059298435355,0.0210471425189037,0.018006235299203
0.0210471425189037,0.018006235299203,0.0155648593898208
0.018006235299203,0.0155648593898208,0.0177672196778344
0.0155648593898208,0.0177672196778344,0.0182814446256812
0.0177672196778344,0.0182814446256812,0.0198349341530933
0.00521812295366938,0.0111691899692466,0.0123594949859901
0.0111691899692466,0.0123594949859901,0.0114331177253732
0.0123594949859901,0.0114331177253732,0.0151993439747543
0.0114331177253732,0.0151993439747543,0.0192849159108593
0.0151993439747543,0.0192849159108593,0.0163569860418282
0.0192849159108593,0.0163569860418282,0.0207682974181829
0.0163569860418282,0.0207682974181829,0.0144093970201122
0.0207682974181829,0.0144093970201122,0.0239046129783655
0.0144093970201122,0.0239046129783655,0.0164022904689657
0.0239046129783655,0.0164022904689657,0.0280668722608163
0.0164022904689657,0.0280668722608163,0.0331372960707263
0.0280668722608163,0.0331372960707263,0.0195386806257118
0.0331372960707263,0.0195386806257118,0.0176413304152506
0.0195386806257118,0.0176413304152506,0.0195254800142152
0.0176413304152506,0.0195254800142152,0.0293241314241282
0.0195254800142152,0.0293241314241282,0.0317608295096016
0.0293241314241282,0.0317608295096016,0.0254341474018501
0.0317608295096016,0.0254341474018501,0.0189801760503405
0.0254341474018501,0.0189801760503405,0.0248045013900716
0.0189801760503405,0.0248045013900716,0.0253020488987934
0.0461107874150448,0.0305078002676444,0.0205189651310996
0.0305078002676444,0.0205189651310996,0.039356032766687
0.0205189651310996,0.039356032766687,0.0171177727335186
0.039356032766687,0.0171177727335186,0.0306468264525316
0.0171177727335186,0.0306468264525316,0.0264713386683366
0.0306468264525316,0.0264713386683366,0.0320069263986471
0.0264713386683366,0.0320069263986471,0.0223640056960159
0.0320069263986471,0.0223640056960159,0.0317857781028908
0.0223640056960159,0.0317857781028908,0.0265537304881062
0.0317857781028908,0.0265537304881062,0.0257909825650345
0.0297285881118157,0.0374781944181885,0.0235212678535249
0.0374781944181885,0.0235212678535249,0.0355823053750713
0.0235212678535249,0.0355823053750713,0.0422902259124679
0.0355823053750713,0.0422902259124679,0.0668229199039288
0.0422902259124679,0.0668229199039288,0.0317629909480645
0.0668229199039288,0.0317629909480645,0.0276402949178587
0.0317629909480645,0.0276402949178587,0.0415313990404969
0.0276402949178587,0.0415313990404969,0.0322042016007297
0.0415313990404969,0.0322042016007297,0.0295636047655962
0.0322042016007297,0.0295636047655962,0.0279330218503129
0.0295636047655962,0.0279330218503129,0.0308039669139704
0.0279330218503129,0.0308039669139704,0.0386865928441088
0.0308039669139704,0.0386865928441088,0.0386987423914609
0.0386865928441088,0.0386987423914609,0.0407051828443887
0.0386987423914609,0.0407051828443887,0.042100452524435
0.0407051828443887,0.042100452524435,0.0440060962732188
0.042100452524435,0.0440060962732188,0.0263790155210493
0.0440060962732188,0.0263790155210493,0.0180405840194311
0.0263790155210493,0.0180405840194311,0.0193407964125074
0.0180405840194311,0.0193407964125074,0.0296345775230374
0.0193407964125074,0.0296345775230374,0.0308396051297914
0.0296345775230374,0.0308396051297914,0.0331389453346661
0.0308396051297914,0.0331389453346661,0.0313216206212818
0.0331389453346661,0.0313216206212818,0.0312210285918849
0.0313216206212818,0.0312210285918849,0.0274364362784723
0.0312210285918849,0.0274364362784723,0.0252634628002693
0.0274364362784723,0.0252634628002693,0.0318175635324081
0.0252634628002693,0.0318175635324081,0.0358355197872063
0.0318175635324081,0.0358355197872063,0.0513883168139973
0.0358355197872063,0.0513883168139973,0.0496217364858928
0.0513883168139973,0.0496217364858928,0.0391347580585015
0.0496217364858928,0.0391347580585015,0.0232443514078196
0.0391347580585015,0.0232443514078196,0.0365755815667513
0.0232443514078196,0.0365755815667513,0.0318902377358166
0.0365755815667513,0.0318902377358166,0.041851115811196
0.0318902377358166,0.041851115811196,0.0310246772936768
0.041851115811196,0.0310246772936768,0.0416114909408031
0.0310246772936768,0.0416114909408031,0.0766133519191133
0.0416114909408031,0.0766133519191133,0.00749967828506974
0.0766133519191133,0.00749967828506974,0.0495978888445154
0.00749967828506974,0.0495978888445154,0.0330604639213182
0.0495978888445154,0.0330604639213182,0.0474216697104041
0.0330604639213182,0.0474216697104041,0.0500214256123822
0.0474216697104041,0.0500214256123822,0.0439558737699951
0.0500214256123822,0.0439558737699951,0.0398492563853143
0.0439558737699951,0.0398492563853143,0.037390204220894
0.0398492563853143,0.037390204220894,0.034673481039823
0.037390204220894,0.034673481039823,0.0330211005818093
0.034673481039823,0.0330211005818093,0.0318831462380799
0.0330211005818093,0.0318831462380799,0.0328525978458572
0.0318831462380799,0.0328525978458572,0.033483788089787
0.0328525978458572,0.033483788089787,0.0330089340091633
0.033483788089787,0.0330089340091633,0.0329460240824873
0.0330089340091633,0.0329460240824873,0.0361155755571141
0.0329460240824873,0.0361155755571141,0.0387449432440126
0.0361155755571141,0.0387449432440126,0.0395306071107042
0.0387449432440126,0.0395306071107042,0.0408881148827284
0.0395306071107042,0.0408881148827284,0.042374448029156
0.0408881148827284,0.042374448029156,0.044207219316838
0.042374448029156,0.044207219316838,0.0456714046209495
0.044207219316838,0.0456714046209495,0.0467128782312032
0.0456714046209495,0.0467128782312032,0.0413876386455067
0.0467128782312032,0.0413876386455067,0.0382550893648219
0.0413876386455067,0.0382550893648219,0.0352260064648391
0.0382550893648219,0.0352260064648391,0.0320475933360013
0.0352260064648391,0.0320475933360013,0.0303830474818097
0.0620921997213576,0.0332577344745579,0.0161498365198475
0.0332577344745579,0.0161498365198475,0.0191995977199748
0.0161498365198475,0.0191995977199748,0.025956604506984
0.0191995977199748,0.025956604506984,0.0260880403028969
0.025956604506984,0.0260880403028969,0.0311844176093644
0.0260880403028969,0.0311844176093644,0.0338909353089276
0.0311844176093644,0.0338909353089276,0.0341792189285701
0.0338909353089276,0.0341792189285701,0.0345148705192228
0.0341792189285701,0.0345148705192228,0.0330435896192278
0.0345148705192228,0.0330435896192278,0.0357094769587253
0.0330435896192278,0.0357094769587253,0.03711919617583
0.0357094769587253,0.03711919617583,0.0338978262770608
0.03711919617583,0.0338978262770608,0.0321277650753903
0.0338978262770608,0.0321277650753903,0.0328985220422
0.0321277650753903,0.0328985220422,0.032896301536041
0.0328985220422,0.032896301536041,0.0441434807127456
0.032896301536041,0.0441434807127456,0.0554011960719898
0.0441434807127456,0.0554011960719898,0.0307191975087001
0.0554011960719898,0.0307191975087001,0.0290851448661912
0.0307191975087001,0.0290851448661912,0.023361754896227
0.0290851448661912,0.023361754896227,0.0216116886688968
0.023361754896227,0.0216116886688968,0.0143581994405374
0.0216116886688968,0.0143581994405374,0.0145365861942962
0.0143581994405374,0.0145365861942962,0.014598040160191
0.0145365861942962,0.014598040160191,0.0277676520313285
0.014598040160191,0.0277676520313285,0.0348883529475452
0.0277676520313285,0.0348883529475452,0.0235473701052837
0.0348883529475452,0.0235473701052837,0.0417108430188915
0.0235473701052837,0.0417108430188915,0.0394163308064151
0.0417108430188915,0.0394163308064151,0.0483253858046587
0.0394163308064151,0.0483253858046587,0.0488383614883385
0.0483253858046587,0.0488383614883385,0.0498910561339263
0.0488383614883385,0.0498910561339263,0.048051740441308
0.0498910561339263,0.048051740441308,0.0457832350450091
0.048051740441308,0.0457832350450091,0.0432580900522636
0.0457832350450091,0.0432580900522636,0.0446526828108951
0.0432580900522636,0.0446526828108951,0.045826069764774
0.0446526828108951,0.045826069764774,0.0473456843031908
0.045826069764774,0.0473456843031908,0.0426599279511797
0.0473456843031908,0.0426599279511797,0.0397020327876666
0.0426599279511797,0.0397020327876666,0.037064856337274
0.0397020327876666,0.037064856337274,0.0233937472103475
0.037064856337274,0.0233937472103475,0.0167950670573652
0.0233937472103475,0.0167950670573652,0.011675758283728
0.0167950670573652,0.011675758283728,0.0216173596495767
0.011675758283728,0.0216173596495767,0.0138258178899651
0.0216173596495767,0.0138258178899651,0.0148670435206259
0.0138258178899651,0.0148670435206259,0.0235263367236313
0.0148670435206259,0.0235263367236313,0.0130306825435926
0.0235263367236313,0.0130306825435926,0.0257114694270295
0.0130306825435926,0.0257114694270295,0.0175031299881201
0.0257114694270295,0.0175031299881201,0.0202263375074274
0.0175031299881201,0.0202263375074274,0.0277209328875281
0.0202263375074274,0.0277209328875281,0.0170201628611537
0.0277209328875281,0.0170201628611537,0.0186815428204979
0.0170201628611537,0.0186815428204979,0.0226276159923519
0.0186815428204979,0.0226276159923519,0.0207000293274838
0.0226276159923519,0.0207000293274838,0.0272222284914979
0.0207000293274838,0.0272222284914979,0.0241866260830398
0.0272222284914979,0.0241866260830398,0.0216992509722158
0.0241866260830398,0.0216992509722158,0.0250951365263495
0.0216992509722158,0.0250951365263495,0.0244186132222264
0.0250951365263495,0.0244186132222264,0.0242677043071628
0.0244186132222264,0.0242677043071628,0.0213850518794613
0.0242677043071628,0.0213850518794613,0.0197106507795023
0.0213850518794613,0.0197106507795023,0.0251616881719886
0.0197106507795023,0.0251616881719886,0.0227314703253845
0.0251616881719886,0.0227314703253845,0.0302308688922558
0.0227314703253845,0.0302308688922558,0.0245655602807218
0.0302308688922558,0.0245655602807218,0.0310947757360007
0.0245655602807218,0.0310947757360007,0.026496525440478
0.0310947757360007,0.026496525440478,0.0253641182262429
0.026496525440478,0.0253641182262429,0.03542657188198
0.0253641182262429,0.03542657188198,0.0238656799428578
0.03542657188198,0.0238656799428578,0.0309552840023947
0.0238656799428578,0.0309552840023947,0.0208982346648496
0.0309552840023947,0.0208982346648496,0.0250966340131788
0.0208982346648496,0.0250966340131788,0.0287833748491632
0.0250966340131788,0.0287833748491632,0.0292206311897967
0.0287833748491632,0.0292206311897967,0.0306633685380016
0.0292206311897967,0.0306633685380016,0.0333381475473904
0.0306633685380016,0.0333381475473904,0.0301596384679976
0.0333381475473904,0.0301596384679976,0.0293682052440163
0.0301596384679976,0.0293682052440163,0.0340073876890969
0.0293682052440163,0.0340073876890969,0.0343610186758772
0.0340073876890969,0.0343610186758772,0.0375014938320701
0.0343610186758772,0.0375014938320701,0.0374372061348281
0.0375014938320701,0.0374372061348281,0.044680661840716
0.0374372061348281,0.044680661840716,0.0479240167412832
0.044680661840716,0.0479240167412832,0.0485762256248618
0.0479240167412832,0.0485762256248618,0.0467217073216353
0.0485762256248618,0.0467217073216353,0.0312536303019586
0.0467217073216353,0.0312536303019586,0.0260760542692116
0.0312536303019586,0.0260760542692116,0.0183984866535276
0.0260760542692116,0.0183984866535276,0.0115902903716501
0.0183984866535276,0.0115902903716501,0.0107135058845509
0.0115902903716501,0.0107135058845509,0.00560240066490805
0.0107135058845509,0.00560240066490805,0.00988180309370025
0.00560240066490805,0.00988180309370025,0.00509700852369159
0.00988180309370025,0.00509700852369159,0.0184357174974818
0.00509700852369159,0.0184357174974818,0.00951418144696766
0.0184357174974818,0.00951418144696766,0.0225011438789728
0.00951418144696766,0.0225011438789728,0.0194903904066538
0.0225011438789728,0.0194903904066538,0.0211426608036679
0.0194903904066538,0.0211426608036679,0.02253729783314
0.0211426608036679,0.02253729783314,0.0302947326497215
0.02253729783314,0.0302947326497215,0.03230651253208
0.0302947326497215,0.03230651253208,0.0366089805919605
0.03230651253208,0.0366089805919605,0.0472470937156429
0.0366089805919605,0.0472470937156429,0.0545035460701689
0.0472470937156429,0.0545035460701689,0.0556342666896842
0.0545035460701689,0.0556342666896842,0.0623247481987813
0.0556342666896842,0.0623247481987813,0.0501303704505839
0.0623247481987813,0.0501303704505839,0.0405097339693845
0.0501303704505839,0.0405097339693845,0.0451476151414976
0.0405097339693845,0.0451476151414976,0.0395698099240879
0.0451476151414976,0.0395698099240879,0.0544266853766251
0.0395698099240879,0.0544266853766251,0.0590376429916855
0.0544266853766251,0.0590376429916855,0.0626092951441545
0.0590376429916855,0.0626092951441545,0.0651930078011869
0.0626092951441545,0.0651930078011869,0.0840699834487533
0.0651930078011869,0.0840699834487533,0.0995791846574107
0.0840699834487533,0.0995791846574107,0.11910360833199
0.0995791846574107,0.11910360833199,0.128628086420873
0.11910360833199,0.128628086420873,0.115700207800252
0.128628086420873,0.115700207800252,0.118619278402993
0.115700207800252,0.118619278402993,0.0862329171071307
0.118619278402993,0.0862329171071307,0.0531899081902204
0.0862329171071307,0.0531899081902204,0.0467407784619262
0.0531899081902204,0.0467407784619262,0.0443520293297895
0.0467407784619262,0.0443520293297895,0.0442954895587072
0.0443520293297895,0.0442954895587072,0.0448638018839866
0.0442954895587072,0.0448638018839866,0.0496169200324894
0.0448638018839866,0.0496169200324894,0.0545101030700853
0.0496169200324894,0.0545101030700853,0.0628289022266674
0.0545101030700853,0.0628289022266674,0.0724271242315956
0.0628289022266674,0.0724271242315956,0.074966419803497
0.0724271242315956,0.074966419803497,0.0881064337076774
0.074966419803497,0.0881064337076774,0.101673052747388
0.0881064337076774,0.101673052747388,0.114519615951027
0.101673052747388,0.114519615951027,0.119813468112961
0.114519615951027,0.119813468112961,0.0678746776717609
0.119813468112961,0.0678746776717609,0.0387971389845265
0.0678746776717609,0.0387971389845265,0.0488519248025782
0.0387971389845265,0.0488519248025782,0.0666479421591945
0.0488519248025782,0.0666479421591945,0.0722983621701538
0.0666479421591945,0.0722983621701538,0.0867273642017656
0.0722983621701538,0.0867273642017656,0.0961853508453264
0.0867273642017656,0.0961853508453264,0.0747313150948753
0.0961853508453264,0.0747313150948753,0.0687964827428924
0.0747313150948753,0.0687964827428924,0.0696860210574317
0.0687964827428924,0.0696860210574317,0.0739524356815002
0.0696860210574317,0.0739524356815002,0.0595896528596271
0.0739524356815002,0.0595896528596271,0.0501294016424481
0.0595896528596271,0.0501294016424481,0.0445887743765619
0.0501294016424481,0.0445887743765619,0.0425064815367819
0.0445887743765619,0.0425064815367819,0.0486506725968476
0.0425064815367819,0.0486506725968476,0.0557575935052058
0.0486506725968476,0.0557575935052058,0.0660623666338823
0.0557575935052058,0.0660623666338823,0.073577594777322
0.0660623666338823,0.073577594777322,0.0635883142252177
0.073577594777322,0.0635883142252177,0.0752954016820214
0.0635883142252177,0.0752954016820214,0.0764708822351688
0.0752954016820214,0.0764708822351688,0.0751672766323791
0.0764708822351688,0.0751672766323791,0.0806905943814345
0.0751672766323791,0.0806905943814345,0.0945196421275404
0.0806905943814345,0.0945196421275404,0.0995667581052611
0.0945196421275404,0.0995667581052611,0.109761892506448
0.0995667581052611,0.109761892506448,0.0737377226108738
0.109761892506448,0.0737377226108738,0.086665859598889
0.0737377226108738,0.086665859598889,0.0618149932842083
0.086665859598889,0.0618149932842083,0.0548864012743272
0.0618149932842083,0.0548864012743272,0.052153154625554
0.0548864012743272,0.052153154625554,0.073047146579526
0.052153154625554,0.073047146579526,0.068863405692326
0.073047146579526,0.068863405692326,0.0688097552171168
0.068863405692326,0.0688097552171168,0.0618554652647748
0.0688097552171168,0.0618554652647748,0.0574008405216413
0.0618554652647748,0.0574008405216413,0.0475513862507009
0.0574008405216413,0.0475513862507009,0.0407495033172566
0.0475513862507009,0.0407495033172566,0.0544599873936506
0.0407495033172566,0.0544599873936506,0.0682447807024049
0.0544599873936506,0.0682447807024049,0.0517703520493846
0.0682447807024049,0.0517703520493846,0.0551119787259246
0.0517703520493846,0.0551119787259246,0.0430980909509811
0.0551119787259246,0.0430980909509811,0.0318537684017959
0.0430980909509811,0.0318537684017959,0.0224395652610898
0.0318537684017959,0.0224395652610898,0.0248446900904345
0.0224395652610898,0.0248446900904345,0.0243664370128027
0.0248446900904345,0.0243664370128027,0.0326652438174716
0.0243664370128027,0.0326652438174716,0.0404617196698558
0.0326652438174716,0.0404617196698558,0.0390073351316531
0.0404617196698558,0.0390073351316531,0.050418646257001
0.0390073351316531,0.050418646257001,0.0612732112001949
0.050418646257001,0.0612732112001949,0.073760743907422
0.0612732112001949,0.073760743907422,0.082864154914322
0.073760743907422,0.082864154914322,0.0928806224711824
0.082864154914322,0.0928806224711824,0.0855917500295588
0.0928806224711824,0.0855917500295588,0.0994857393127166
0.0855917500295588,0.0994857393127166,0.0839686266142917
0.0994857393127166,0.0839686266142917,0.071132670600858
0.0839686266142917,0.071132670600858,0.0662998328197699
0.071132670600858,0.0662998328197699,0.0692730687630593
0.0662998328197699,0.0692730687630593,0.0630996636747631
0.0692730687630593,0.0630996636747631,0.0691898283997434
0.0630996636747631,0.0691898283997434,0.0606919412794101
0.0691898283997434,0.0606919412794101,0.0527915899410809
0.0606919412794101,0.0527915899410809,0.0372910375834546
0.0527915899410809,0.0372910375834546,0.0273946765587041
0.0372910375834546,0.0273946765587041,0.0542244315724144
0.0273946765587041,0.0542244315724144,0.0937332440374301
0.0542244315724144,0.0937332440374301,0.10504621045948
0.0937332440374301,0.10504621045948,0.106002933069128
0.10504621045948,0.106002933069128,0.0864579382308152
0.106002933069128,0.0864579382308152,0.0675948000945689
0.0864579382308152,0.0675948000945689,0.0584719330918779
0.0675948000945689,0.0584719330918779,0.050272938532568
0.0584719330918779,0.050272938532568,0.0541832687249989
0.050272938532568,0.0541832687249989,0.0628523297919963
0.0541832687249989,0.0628523297919963,0.0650527407251878
0.0628523297919963,0.0650527407251878,0.07564414995491
0.0650527407251878,0.07564414995491,0.0618544678437811
0.07564414995491,0.0618544678437811,0.05235745130285
0.0618544678437811,0.05235745130285,0.0498474163004264
0.05235745130285,0.0498474163004264,0.0500472328011232
0.0498474163004264,0.0500472328011232,0.0754220439251155
0.0500472328011232,0.0754220439251155,0.130328095689963
0.0754220439251155,0.130328095689963,0.0589059598336702
0.130328095689963,0.0589059598336702,0.0373621877642876
0.0589059598336702,0.0373621877642876,0.0348690703784322
0.0373621877642876,0.0348690703784322,0.0266185343722205
0.0348690703784322,0.0266185343722205,0.00903258673682695
0.0266185343722205,0.00903258673682695,0.00391707072762687
0.00903258673682695,0.00391707072762687,0.0290193510897071
0.00391707072762687,0.0290193510897071,0.05030251138156
0.0290193510897071,0.05030251138156,0.0446223318290533
0.05030251138156,0.0446223318290533,0.0563520554935811
0.0446223318290533,0.0563520554935811,0.0828799494421014
0.0563520554935811,0.0828799494421014,0.0915659844165029
0.0828799494421014,0.0915659844165029,0.0774461737637164
0.0915659844165029,0.0774461737637164,0.0646247770379222
0.0774461737637164,0.0646247770379222,0.0621183253157863
0.0646247770379222,0.0621183253157863,0.0573470079796833
0.0621183253157863,0.0573470079796833,0.0637835552108574
0.0573470079796833,0.0637835552108574,0.0741570659866339
0.0637835552108574,0.0741570659866339,0.0894511297790552
0.0741570659866339,0.0894511297790552,0.104889632086073
0.0894511297790552,0.104889632086073,0.0977487779681132
0.104889632086073,0.0977487779681132,0.0949180727110023
0.0977487779681132,0.0949180727110023,0.0787225150594596
0.0949180727110023,0.0787225150594596,0.065776228361816
0.0787225150594596,0.065776228361816,0.0653592275695761
0.065776228361816,0.0653592275695761,0.0681809007857298
0.0653592275695761,0.0681809007857298,0.0848641875310828
0.0681809007857298,0.0848641875310828,0.107235133100118
0.0848641875310828,0.107235133100118,0.0712509998790394
0.107235133100118,0.0712509998790394,0.0577204335871958
0.0712509998790394,0.0577204335871958,0.065134782686722
0.0577204335871958,0.065134782686722,0.0616903594479597
0.065134782686722,0.0616903594479597,0.0504393266619867
0.0616903594479597,0.0504393266619867,0.0571370240794254
0.0504393266619867,0.0571370240794254,0.077999627929467
0.0571370240794254,0.077999627929467,0.0934863569389012
0.077999627929467,0.0934863569389012,0.095397340436324
0.0934863569389012,0.095397340436324,0.0938127700733316
0.095397340436324,0.0938127700733316,0.118556246000483
0.0938127700733316,0.118556246000483,0.0761343673667117
0.118556246000483,0.0761343673667117,0.0668949195025861
0.0761343673667117,0.0668949195025861,0.0702324205256566
0.0668949195025861,0.0702324205256566,0.0773432709684803
0.0702324205256566,0.0773432709684803,0.07216411107102
0.0773432709684803,0.07216411107102,0.0782195558746885
0.07216411107102,0.0782195558746885,0.0742666436123509
0.0782195558746885,0.0742666436123509,0.0688242141063312
0.0742666436123509,0.0688242141063312,0.0639418022684503
0.0688242141063312,0.0639418022684503,0.06488980300026
0.0639418022684503,0.06488980300026,0.0697727697419561
0.06488980300026,0.0697727697419561,0.0671836471578497
0.0697727697419561,0.0671836471578497,0.0756123027545076
0.0671836471578497,0.0756123027545076,0.065298579112844
0.0756123027545076,0.065298579112844,0.0565689135784921
0.065298579112844,0.0565689135784921,0.0452178612658067
0.0565689135784921,0.0452178612658067,0.0440717220113871
0.0452178612658067,0.0440717220113871,0.06474784909069
0.0440717220113871,0.06474784909069,0.0530820018196682
0.06474784909069,0.0530820018196682,0.0456030095044123
0.0530820018196682,0.0456030095044123,0.0356589314653346
0.0456030095044123,0.0356589314653346,0.0444599972717835
0.0356589314653346,0.0444599972717835,0.030818968575834
0.0444599972717835,0.030818968575834,0.0377100253955603
0.030818968575834,0.0377100253955603,0.0344016447008007
0.0377100253955603,0.0344016447008007,0.0337718477419882
0.0344016447008007,0.0337718477419882,0.0428362955968479
0.0337718477419882,0.0428362955968479,0.0555322189826806
0.0428362955968479,0.0555322189826806,0.040649821243408
0.0555322189826806,0.040649821243408,0.0363773309048165
0.040649821243408,0.0363773309048165,0.0324899711237625
0.0363773309048165,0.0324899711237625,0.0283794729495029
0.0324899711237625,0.0283794729495029,0.0353752795042228
0.0283794729495029,0.0353752795042228,0.0423818535619979
0.0353752795042228,0.0423818535619979,0.0441907891755314
0.0423818535619979,0.0441907891755314,0.0513979257755507
0.0441907891755314,0.0513979257755507,0.0521359012300946
0.0513979257755507,0.0521359012300946,0.0537374567912833
0.0521359012300946,0.0537374567912833,0.0435884056659567
0.0537374567912833,0.0435884056659567,0.0362788557019671
0.0435884056659567,0.0362788557019671,0.0468719880200854
0.0362788557019671,0.0468719880200854,0.054764694848704
0.0468719880200854,0.054764694848704,0.0622701176465595
0.054764694848704,0.0622701176465595,0.0720076007850411
0.0622701176465595,0.0720076007850411,0.0517614060825826
0.334546633349125,0.0449658000538911,0.0611829494352014
0.0449658000538911,0.0611829494352014,0.0692592497105949
0.0611829494352014,0.0692592497105949,0.0768598281637846
0.0692592497105949,0.0768598281637846,0.0683232104395409
0.0768598281637846,0.0683232104395409,0.0666584861356853
0.0683232104395409,0.0666584861356853,0.075117385112711
0.0106846838511562,0.00670221732145048,0.0208665225553966
0.00670221732145048,0.0208665225553966,0.00863013844798387
0.0208665225553966,0.00863013844798387,0.0201142718296161
0.00863013844798387,0.0201142718296161,0.0146532843353699
0.0201142718296161,0.0146532843353699,0.0137587070033414
0.0146532843353699,0.0137587070033414,0.0163409451804372
0.0137587070033414,0.0163409451804372,0.0168296963441346
0.0163409451804372,0.0168296963441346,0.0157917560259908
0.0168296963441346,0.0157917560259908,0.0175641527369988
0.0157917560259908,0.0175641527369988,0.010125664103944
0.0175641527369988,0.010125664103944,0.0103352063490237
0.010125664103944,0.0103352063490237,0.0227185966217057
0.0103352063490237,0.0227185966217057,0.0151528734632101
0.0227185966217057,0.0151528734632101,0.016399224208047
0.0151528734632101,0.016399224208047,0.0259526201519615
0.016399224208047,0.0259526201519615,0.0195830854994432
0.0259526201519615,0.0195830854994432,0.0140805875434782
0.0195830854994432,0.0140805875434782,0.0169340704287361
0.0140805875434782,0.0169340704287361,0
0.0169340704287361,0,0.00540464095730336
0,0.00540464095730336,0.00565093574574326
0.00540464095730336,0.00565093574574326,0.00818094143962128
0.00565093574574326,0.00818094143962128,0.00243706039312706
0.00818094143962128,0.00243706039312706,0.00637855521767468
0.00243706039312706,0.00637855521767468,0.00659119537783111
0.00637855521767468,0.00659119537783111,0.0111459476184307
0.00659119537783111,0.0111459476184307,0.0127942291091645
0.0111459476184307,0.0127942291091645,0.00716848217777221
0.0127942291091645,0.00716848217777221,0.0140383700261304
0.00716848217777221,0.0140383700261304,0.0121267176818648
0.0140383700261304,0.0121267176818648,0.0165201907012342
0.0121267176818648,0.0165201907012342,0.0132869348789905
0.0165201907012342,0.0132869348789905,0.0125741359821371
0.0132869348789905,0.0125741359821371,0.012558891781313
0.0125741359821371,0.012558891781313,0.00242966616540863
0.012558891781313,0.00242966616540863,0.0115147412720836
0.00242966616540863,0.0115147412720836,0.0103961860328712
0.0115147412720836,0.0103961860328712,0.0108429674301219
0.0103961860328712,0.0108429674301219,0.0110114434880567
0.0108429674301219,0.0110114434880567,0.0113403877786165
0.0110114434880567,0.0113403877786165,0.0080254900837711
0.0113403877786165,0.0080254900837711,0.00674555901264928
0.0080254900837711,0.00674555901264928,0.00844012251302244
0.00674555901264928,0.00844012251302244,0.00854610208619892
0.00844012251302244,0.00854610208619892,0.0134938067241928
0.00854610208619892,0.0134938067241928,0.00463052982133602
0.0134938067241928,0.00463052982133602,0.00764732914613605
0.00463052982133602,0.00764732914613605,0.00751212441356819
0.00764732914613605,0.00751212441356819,0.0124827307347303
0.00751212441356819,0.0124827307347303,0.0213252444863689
0.0124827307347303,0.0213252444863689,0.0145288463539078
0.0213252444863689,0.0145288463539078,0.0262515763940949
0.0145288463539078,0.0262515763940949,0.00448112022198137
0.0262515763940949,0.00448112022198137,0.0271757981438363
0.00448112022198137,0.0271757981438363,0.0122088665509299
0.0271757981438363,0.0122088665509299,0.0400604735070035
0.0122088665509299,0.0400604735070035,0.0258785012335571
0.0400604735070035,0.0258785012335571,0.0187552368644851
0.0258785012335571,0.0187552368644851,0.0503718353603329
0.0187552368644851,0.0503718353603329,0.010837829557546
0.0503718353603329,0.010837829557546,0.0416416499839298
0.010837829557546,0.0416416499839298,0.0427871329008775
0.0416416499839298,0.0427871329008775,0.0507338759244005
0.0427871329008775,0.0507338759244005,0.0737600606663126
0.0507338759244005,0.0737600606663126,0.119747680018227
0.0737600606663126,0.119747680018227,0.151364248514551
0.0237039369005968,0.0248465713888687,0.0308417490389036
0.0248465713888687,0.0308417490389036,0.0297720078936271
0.0308417490389036,0.0297720078936271,0.0372191070185631
0.0297720078936271,0.0372191070185631,0.0466960951392016
0.0372191070185631,0.0466960951392016,0.0523871807711977
0.0466960951392016,0.0523871807711977,0.0687705019547997
0.0523871807711977,0.0687705019547997,0.0669362769213831
0.0687705019547997,0.0669362769213831,0.060965153012291
0.0669362769213831,0.060965153012291,0.0439395837167246
0.060965153012291,0.0439395837167246,0.039792276878523
